Width,Height
1920,869
522,438,1736278006653
488,440,1736278006662
468,440,1736278006671
454,440,1736278006680
451,439,1736278006689
451,438,1736278006698
455,435,1736278006707
458,430,1736278006717
499,396,1736278006726
529,380,1736278006735
557,364,1736278006745
601,348,1736278006753
627,344,1736278006762
657,342,1736278006772
679,342,1736278006780
703,342,1736278006789
716,346,1736278006799
723,349,1736278006807
726,353,1736278006816
727,354,1736278006825
726,356,1736278006834
723,358,1736278006843
716,363,1736278006853
708,366,1736278006863
704,367,1736278006872
697,368,1736278006882
680,371,1736278006891
674,371,1736278006901
673,370,1736278006910
670,368,1736278006919
668,366,1736278006928
666,365,1736278006937
667,365,1736278006955
669,364,1736278006964
678,364,1736278006974
683,365,1736278006983
688,366,1736278006991
691,367,1736278007000
692,367,1736278007009
693,367,1736278007018
692,367,1736278007034
690,368,1736278007042
687,369,1736278007052
684,370,1736278007061
678,370,1736278007069
667,370,1736278007079
651,369,1736278007088
641,365,1736278007097
638,363,1736278007106
631,353,1736278007115
628,349,1736278007124
626,337,1736278007133
627,333,1736278007142
631,328,1736278007151
644,324,1736278007160
649,322,1736278007169
653,322,1736278007179
665,325,1736278007188
667,327,1736278007197
671,333,1736278007206
672,336,1736278007215
673,339,1736278007225
673,349,1736278007234
673,357,1736278007242
672,367,1736278007252
667,376,1736278007261
660,382,1736278007269
649,390,1736278007279
639,393,1736278007288
630,395,1736278007297
621,395,1736278007305
600,393,1736278007314
590,388,1736278007323
575,379,1736278007332
568,373,1736278007341
566,369,1736278007350
566,365,1736278007359
569,363,1736278007369
573,359,1736278007379
604,348,1736278007397
654,342,1736278007414
691,344,1736278007428
703,352,1736278007437
703,357,1736278007447
703,364,1736278007457
702,372,1736278007467
694,383,1736278007477
688,388,1736278007487
681,390,1736278007497
677,391,1736278007507
674,391,1736278007517
672,391,1736278007526
670,389,1736278007536
667,381,1736278007546
667,374,1736278007556
667,367,1736278007566
669,362,1736278007575
676,357,1736278007584
686,354,1736278007594
720,349,1736278007604
733,349,1736278007613
739,353,1736278007623
741,357,1736278007633
742,361,1736278007642
742,375,1736278007651
737,395,1736278007660
734,399,1736278007670
727,409,1736278007679
723,412,1736278007688
720,413,1736278007698
716,415,1736278007707
708,416,1736278007716
683,415,1736278007725
671,409,1736278007734
661,403,1736278007744
656,399,1736278007752
653,397,1736278007762
653,396,1736278007773
655,395,1736278007782
660,393,1736278007792
663,392,1736278007802
672,390,1736278007811
679,390,1736278007821
688,390,1736278007830
702,392,1736278007839
709,396,1736278007849
713,400,1736278007859
723,409,1736278007868
732,421,1736278007878
739,435,1736278007888
742,442,1736278007898
742,451,1736278007907
740,453,1736278007917
738,453,1736278007927
737,453,1736278007936
734,453,1736278007946
728,453,1736278007956
696,435,1736278007965
678,425,1736278007976
660,411,1736278007985
644,401,1736278007995
633,393,1736278008005
633,392,1736278008016
633,391,1736278008025
637,389,1736278008034
642,387,1736278008042
651,383,1736278008052
666,379,1736278008061
686,372,1736278008070
701,368,1736278008079
748,360,1736278008088
764,360,1736278008098
770,361,1736278008107
773,367,1736278008116
773,372,1736278008126
773,378,1736278008136
770,386,1736278008145
765,399,1736278008155
765,403,1736278008165
765,406,1736278008175
767,409,1736278008184
771,409,1736278008194
776,409,1736278008204
801,405,1736278008213
829,402,1736278008222
857,400,1736278008231
891,398,1736278008240
931,398,1736278008250
979,398,1736278008259
1027,396,1736278008268
1073,396,1736278008277
1179,396,1736278008286
1223,396,1736278008295
1269,394,1736278008304
1293,392,1736278008313
1325,390,1736278008323
1351,388,1736278008332
1373,388,1736278008341
1388,388,1736278008350
1404,391,1736278008359
1411,396,1736278008368
1411,398,1736278008378
1408,401,1736278008387
1406,403,1736278008396
1403,405,1736278008405
1400,406,1736278008414
1398,407,1736278008423
1396,407,1736278008432
1392,407,1736278008441
1381,403,1736278008451
1368,396,1736278008460
1341,382,1736278008469
1319,371,1736278008478
1291,355,1736278008487
1267,335,1736278008497
1249,317,1736278008506
1231,297,1736278008516
1226,292,1736278008525
1227,290,1736278008534
1230,289,1736278008544
1248,288,1736278008553
1264,292,1736278008562
1288,300,1736278008572
1302,305,1736278008580
1308,310,1736278008590
1314,323,1736278008599
1316,331,1736278008608
1316,342,1736278008618
1309,353,1736278008627
1305,359,1736278008636
1294,368,1736278008646
1280,372,1736278008655
1270,374,1736278008663
1259,374,1736278008673
1247,370,1736278008682
1237,367,1736278008691
1230,361,1736278008700
1215,340,1736278008709
1213,331,1736278008719
1206,314,1736278008728
1202,305,1736278008737
1188,278,1736278008747
1178,262,1736278008756
1174,256,1736278008765
1174,255,1736278008774
1173,255,1736278008783
1173,254,1736278008792
1174,252,1736278008801
1175,249,1736278008810
1177,245,1736278008820
1180,236,1736278008829
1189,214,1736278008838
1194,201,1736278008847
1201,185,1736278008857
1214,161,1736278008867
1217,155,1736278008876
1220,150,1736278008885
1222,147,1736278008895
1222,143,1736278008904
1223,139,1736278008913
1223,134,1736278008922
1224,123,1736278008931
1226,115,1736278008940
1231,108,1736278008949
1232,106,1736278008958
1235,102,1736278008968
1239,97,1736278008977
1242,92,1736278008986
1246,86,1736278008995
1249,81,1736278009004
1253,74,1736278009013
1254,71,1736278009023
1254,70,1736278009034
1253,70,1736278009059
1252,71,1736278009068
1250,71,1736278009077
1247,71,1736278009087
1239,72,1736278009096
1230,72,1736278009105
1219,69,1736278009114
1212,66,1736278009124
1200,60,1736278009133
1194,56,1736278009141
1191,52,1736278009151
1191,51,1736278009160
1191,50,1736278009169
1192,49,1736278009178
1193,48,1736278009187
1197,46,1736278009197
1198,45,1736278009206
1201,45,1736278009214
1205,44,1736278009224
1211,44,1736278009233
1222,49,1736278009242
1240,65,1736278009251
1250,76,1736278009261
1261,92,1736278009270
1271,111,1736278009279
1291,155,1736278009288
1299,175,1736278009298
1307,203,1736278009308
1315,235,1736278009318
1325,281,1736278009327
1329,303,1736278009336
1331,321,1736278009346
1331,342,1736278009355
1327,378,1736278009364
1324,386,1736278009374
1320,394,1736278009383
1316,399,1736278009392
1312,402,1736278009401
1311,403,1736278009410
1307,404,1736278009420
1304,404,1736278009429
1302,404,1736278009438
1298,404,1736278009447
1291,404,1736278009456
1283,404,1736278009466
1276,405,1736278009475
1259,406,1736278009484
1258,406,1736278009493
1257,406,1736278009502
1258,406,1736278009515
1259,403,1736278009530
1263,387,1736278009547
1268,375,1736278009561
1271,372,1736278009571
1277,372,1736278009580
1280,372,1736278009589
1282,373,1736278009598
1284,375,1736278009607
1285,378,1736278009616
1286,387,1736278009627
1285,389,1736278009636
1284,390,1736278009646
1283,390,1736278009657
1283,391,1736278009718
1284,393,1736278009731
1290,405,1736278009741
1291,409,1736278009750
1296,418,1736278009760
1299,425,1736278009769
1303,429,1736278009778
1306,432,1736278009788
1308,435,1736278009796
1310,439,1736278009806
1320,456,1736278009814
1326,463,1736278009824
1329,470,1736278009833
1331,473,1736278009843
1333,475,1736278009854
1334,475,1736278009864
1337,475,1736278009874
1338,475,1736278009884
1339,475,1736278009894
1345,480,1736278009904
1352,490,1736278009913
1367,518,1736278009923
1385,558,1736278009933
1399,592,1736278009943
1405,614,1736278009952
1413,633,1736278009963
1425,675,1736278009972
1426,681,1736278009982
1427,684,1736278009991
1428,687,1736278009999
1429,689,1736278010009
1429,691,1736278010019
1429,697,1736278010028
1432,703,1736278010038
1433,706,1736278010047
1434,707,1736278010056
1435,707,1736278010067
1436,704,1736278010077
1440,689,1736278010086
1440,681,1736278010095
1445,657,1736278010105
1447,635,1736278010114
1447,597,1736278010123
1445,517,1736278010133
1441,465,1736278010143
1435,425,1736278010152
1435,412,1736278010162
1435,411,1736278010170
1436,411,1736278010180
1437,411,1736278010189
1439,414,1736278010197
1458,446,1736278010207
1468,468,1736278010216
1474,490,1736278010226
1486,526,1736278010234
1496,564,1736278010243
1504,596,1736278010253
1510,632,1736278010263
1514,660,1736278010272
1514,686,1736278010282
1514,698,1736278010291
1513,696,1736278010324
1511,691,1736278010335
1506,677,1736278010344
1494,633,1736278010355
1464,549,1736278010364
1444,507,1736278010374
1422,459,1736278010384
1392,407,1736278010394
1372,385,1736278010403
1365,380,1736278010413
1365,381,1736278010427
1365,384,1736278010437
1369,394,1736278010446
1374,403,1736278010455
1385,430,1736278010465
1395,460,1736278010474
1405,494,1736278010483
1419,566,1736278010492
1423,594,1736278010502
1425,638,1736278010511
1427,676,1736278010520
1427,706,1736278010529
1429,728,1736278010538
1429,741,1736278010548
1428,741,1736278010573
1427,740,1736278010582
1406,711,1736278010592
1392,695,1736278010602
1366,661,1736278010611
1344,633,1736278010620
1286,555,1736278010630
1262,521,1736278010639
1240,495,1736278010649
1220,471,1736278010658
1204,451,1736278010667
1202,449,1736278010677
1202,450,1736278010706
1205,454,1736278010716
1213,464,1736278010725
1217,471,1736278010734
1250,528,1736278010743
1266,556,1736278010753
1276,576,1736278010762
1292,606,1736278010772
1310,633,1736278010780
1321,650,1736278010789
1324,656,1736278010799
1325,657,1736278010808
1325,656,1736278010833
1324,654,1736278010842
1321,650,1736278010851
1319,647,1736278010861
1316,645,1736278010870
1313,643,1736278010880
1302,635,1736278010889
1288,625,1736278010898
1271,607,1736278010908
1259,592,1736278010917
1241,568,1736278010926
1229,550,1736278010935
1207,524,1736278010945
1174,502,1736278010955
1165,502,1736278010964
1153,502,1736278010973
1132,502,1736278010982
1118,502,1736278010991
1097,504,1736278011000
1080,506,1736278011010
1062,510,1736278011019
1012,523,1736278011029
992,531,1736278011038
954,549,1736278011047
918,571,1736278011056
884,591,1736278011065
862,605,1736278011074
830,621,1736278011084
796,639,1736278011093
778,649,1736278011102
756,659,1736278011112
742,662,1736278011121
738,662,1736278011130
737,661,1736278011139
735,658,1736278011148
733,651,1736278011157
731,641,1736278011167
728,616,1736278011176
726,594,1736278011185
720,554,1736278011194
718,532,1736278011203
716,522,1736278011213
715,522,1736278011234
714,524,1736278011244
712,528,1736278011253
704,544,1736278011262
684,572,1736278011271
642,620,1736278011280
626,638,1736278011289
602,654,1736278011298
586,662,1736278011307
581,665,1736278011317
573,666,1736278011326
567,666,1736278011335
562,666,1736278011344
560,665,1736278011353
553,656,1736278011362
550,646,1736278011372
547,636,1736278011381
545,611,1736278011391
545,589,1736278011399
545,555,1736278011408
545,527,1736278011418
545,501,1736278011427
547,488,1736278011436
548,488,1736278011446
547,488,1736278011464
545,489,1736278011473
543,492,1736278011482
539,498,1736278011491
536,505,1736278011501
524,536,1736278011510
519,546,1736278011519
508,577,1736278011528
498,603,1736278011537
492,622,1736278011547
484,648,1736278011556
482,661,1736278011565
481,662,1736278011574
482,662,1736278011583
487,656,1736278011593
502,634,1736278011602
512,614,1736278011611
528,586,1736278011620
550,546,1736278011629
564,514,1736278011638
576,476,1736278011647
586,436,1736278011658
614,356,1736278011671
628,336,1736278011683
637,335,1736278011701
638,337,1736278011718
640,368,1736278011733
640,382,1736278011743
627,432,1736278011752
619,456,1736278011761
609,478,1736278011770
591,514,1736278011779
571,552,1736278011789
551,584,1736278011798
533,606,1736278011807
503,634,1736278011817
497,636,1736278011826
493,638,1736278011835
490,639,1736278011844
490,640,1736278011854
490,640,1736278011876
492,639,1736278011885
493,638,1736278011895
494,637,1736278011904
494,636,1736278011913
495,634,1736278011923
496,631,1736278011932
496,630,1736278011941
497,617,1736278011950
499,610,1736278011959
499,602,1736278011968
500,599,1736278011978
499,599,1736278011998
498,600,1736278012007
495,601,1736278012016
489,611,1736278012025
476,628,1736278012035
464,646,1736278012044
442,670,1736278012053
418,692,1736278012063
392,708,1736278012071
352,726,1736278012081
328,734,1736278012090
315,739,1736278012099
295,744,1736278012109
277,750,1736278012117
252,758,1736278012126
224,768,1736278012136
206,774,1736278012145
186,782,1736278012154
172,785,1736278012163
165,787,1736278012171
154,791,1736278012181
151,793,1736278012190
148,796,1736278012199
141,801,1736278012209
137,805,1736278012218
131,810,1736278012229
130,813,1736278012239
128,816,1736278012248
128,818,1736278012258
129,819,1736278012268
132,819,1736278012278
135,818,1736278012289
149,813,1736278012299
160,807,1736278012310
169,803,1736278012319
183,795,1736278012328
211,777,1736278012337
250,750,1736278012347
278,728,1736278012356
312,702,1736278012365
344,678,1736278012374
384,648,1736278012383
408,628,1736278012393
430,604,1736278012402
442,588,1736278012411
447,569,1736278012421
447,567,1736278012430
447,565,1736278012440
445,564,1736278012449
443,563,1736278012458
440,562,1736278012467
437,561,1736278012476
435,561,1736278012485
433,561,1736278012495
432,561,1736278012504
432,560,1736278012524
432,560,1736278012555
434,559,1736278012567
442,556,1736278012576
448,554,1736278012585
453,551,1736278012595
458,546,1736278012603
462,544,1736278012612
468,538,1736278012622
484,528,1736278012631
513,519,1736278012639
555,509,1736278012649
593,503,1736278012658
639,495,1736278012667
715,485,1736278012676
757,481,1736278012685
787,477,1736278012695
821,475,1736278012704
853,475,1736278012713
883,475,1736278012722
905,477,1736278012731
957,483,1736278012741
981,485,1736278012750
1011,489,1736278012758
1043,489,1736278012768
1061,489,1736278012777
1077,489,1736278012785
1082,489,1736278012795
1087,489,1736278012804
1089,488,1736278012814
1090,487,1736278012822
1091,486,1736278012833
1093,483,1736278012842
1099,478,1736278012851
1110,471,1736278012861
1150,456,1736278012870
1178,446,1736278012879
1208,436,1736278012888
1238,428,1736278012897
1274,420,1736278012906
1302,412,1736278012915
1322,408,1736278012924
1337,403,1736278012933
1340,401,1736278012942
1343,398,1736278012951
1344,397,1736278012960
1344,395,1736278012969
1340,380,1736278012978
1333,370,1736278012987
1316,351,1736278012996
1298,337,1736278013005
1272,321,1736278013014
1248,309,1736278013023
1239,306,1736278013033
1226,303,1736278013041
1206,296,1736278013051
1198,294,1736278013060
1193,290,1736278013069
1193,286,1736278013079
1195,282,1736278013088
1208,271,1736278013097
1223,261,1736278013107
1253,247,1736278013115
1285,237,1736278013125
1363,221,1736278013134
1409,213,1736278013143
1455,205,1736278013152
1503,199,1736278013161
1551,197,1736278013170
1597,197,1736278013179
1631,197,1736278013188
1673,197,1736278013198
1701,201,1736278013207
1735,203,1736278013216
1745,203,1736278013225
1751,203,1736278013234
1763,203,1736278013243
1774,202,1736278013253
1781,200,1736278013261
1783,199,1736278013271
1783,198,1736278013280
1784,198,1736278013289
1784,200,1736278013349
1784,205,1736278013361
1787,221,1736278013371
1791,259,1736278013380
1797,319,1736278013389
1797,351,1736278013397
1797,373,1736278013407
1795,388,1736278013415
1794,404,1736278013424
1794,413,1736278013434
1802,417,1736278013443
1807,417,1736278013453
1809,417,1736278013461
1813,417,1736278013470
1821,414,1736278013480
1825,407,1736278013489
1833,392,1736278013498
1861,320,1736278013507
1875,280,1736278013516
1887,228,1736278013526
1895,178,1736278013535
1897,136,1736278013544
1893,74,1736278013553
1893,70,1736278013562
1893,72,1736278013574
1894,75,1736278013583
1901,96,1736278013591
1909,132,1736278013601
1917,164,1736278013610
1919,210,1736278013618
1919,250,1736278013628
1919,310,1736278013637
1919,376,1736278013646
1919,500,1736278013655
1919,554,1736278013664
1919,604,1736278013673
1919,634,1736278013682
1919,656,1736278013692
1919,665,1736278013702
1919,663,1736278013718
1917,658,1736278013728
1910,635,1736278013737
1898,599,1736278013746
1884,551,1736278013756
1866,493,1736278013765
1848,433,1736278013773
1824,363,1736278013783
1774,239,1736278013792
1754,203,1736278013801
1747,192,1736278013810
1747,194,1736278013819
1750,197,1736278013829
1762,218,1736278013837
1770,238,1736278013846
1782,268,1736278013856
1792,306,1736278013865
1796,338,1736278013874
1800,416,1736278013884
1802,454,1736278013902
1806,552,1736278013920
1808,646,1736278013934
1808,714,1736278013944
1808,738,1736278013953
1808,753,1736278013962
1810,756,1736278013971
1811,755,1736278013980
1812,749,1736278013989
1814,729,1736278013999
1814,705,1736278014008
1812,639,1736278014018
1806,607,1736278014027
1796,563,1736278014036
1786,523,1736278014046
1780,503,1736278014055
1780,497,1736278014064
1780,498,1736278014073
1784,504,1736278014082
1795,519,1736278014092
1819,569,1736278014101
1825,589,1736278014110
1829,615,1736278014119
1831,637,1736278014128
1833,671,1736278014137
1835,687,1736278014147
1837,712,1736278014155
1839,734,1736278014165
1841,752,1736278014174
1841,757,1736278014183
1841,756,1736278014209
1839,749,1736278014218
1836,742,1736278014228
1818,710,1736278014237
1808,676,1736278014246
1800,646,1736278014256
1788,602,1736278014265
1782,576,1736278014274
1782,571,1736278014283
1782,572,1736278014292
1782,574,1736278014301
1795,595,1736278014310
1800,606,1736278014319
1807,619,1736278014328
1809,626,1736278014337
1809,628,1736278014347
1810,629,1736278014355
1810,628,1736278014385
1810,627,1736278014396
1810,625,1736278014404
1809,622,1736278014414
1808,619,1736278014423
1807,617,1736278014432
1807,616,1736278014442
1807,615,1736278014452
1807,614,1736278014461
1807,611,1736278014470
1807,609,1736278014479
1810,604,1736278014489
1811,599,1736278014497
1813,591,1736278014506
1816,581,1736278014516
1816,578,1736278014524
1817,576,1736278014533
1817,575,1736278014543
1817,574,1736278014579
1817,574,1736278014852
1818,574,1736278014866
1819,573,1736278014876
1820,572,1736278014885
1821,572,1736278014900
1821,571,1736278014949
1821,571,1736278015149
1822,571,1736278015167
1822,571,1736278015294
1822,570,1736278015307
1822,567,1736278015316
1823,559,1736278015324
1824,554,1736278015335
1824,551,1736278015344
1825,546,1736278015353
1825,543,1736278015363
1824,543,1736278015372
1823,542,1736278015381
1822,541,1736278015390
1820,540,1736278015398
1818,539,1736278015408
1815,539,1736278015416
1814,539,1736278015426
1813,539,1736278015434
1811,539,1736278015443
1807,539,1736278015453
1805,539,1736278015461
1803,540,1736278015470
1802,540,1736278015479
1801,540,1736278015488
1800,540,1736278015525
1800,541,1736278015604
1800,541,1736278016119
1798,540,1736278016132
1790,539,1736278016143
1748,537,1736278016152
1716,535,1736278016161
1688,531,1736278016171
1644,525,1736278016181
1594,519,1736278016190
1536,515,1736278016200
1422,519,1736278016209
1358,527,1736278016219
1324,533,1736278016228
1266,541,1736278016238
1220,547,1736278016248
1176,555,1736278016258
1084,571,1736278016268
1038,579,1736278016278
992,591,1736278016288
952,601,1736278016297
928,609,1736278016306
918,619,1736278016315
924,624,1736278016324
928,625,1736278016333
960,633,1736278016342
994,637,1736278016352
1044,641,1736278016360
1092,641,1736278016370
1144,643,1736278016379
1200,643,1736278016388
1262,645,1736278016397
1318,649,1736278016407
1374,657,1736278016407
1416,667,1736278016416
1446,679,1736278016427
1464,687,1736278016437
1479,698,1736278016446
1480,704,1736278016456
1478,709,1736278016465
1473,714,1736278016475
1468,717,1736278016485
1452,723,1736278016494
1444,725,1736278016503
1428,727,1736278016512
1401,728,1736278016522
1369,732,1736278016530
1352,734,1736278016539
1333,738,1736278016549
1303,742,1736278016558
1267,748,1736278016567
1235,752,1736278016576
1195,760,1736278016585
1163,766,1736278016595
1101,776,1736278016604
1069,782,1736278016615
1041,786,1736278016633
985,790,1736278016651
929,796,1736278016665
883,804,1736278016678
837,814,1736278016687
807,822,1736278016696
775,828,1736278016705
737,836,1736278016714
683,842,1736278016723
653,844,1736278016733
627,846,1736278016742
595,846,1736278016751
565,848,1736278016760
493,852,1736278016769
445,856,1736278016779
399,858,1736278016788
363,860,1736278016797
323,862,1736278016807
303,862,1736278016816
254,862,1736278016826
244,860,1736278016835
232,857,1736278016844
222,854,1736278016854
209,851,1736278016863
203,851,1736278016872
198,850,1736278016882
195,850,1736278016891
194,849,1736278016901
193,848,1736278016910
192,848,1736278016943
191,848,1736278016953
191,847,1736278016967
190,846,1736278016977
190,845,1736278016986
189,845,1736278016995
188,845,1736278017004
187,845,1736278017012
186,844,1736278017022
185,844,1736278017031
183,844,1736278017039
181,844,1736278017049
178,845,1736278017058
174,846,1736278017066
171,847,1736278017076
156,848,1736278017085
149,848,1736278017095
146,850,1736278017105
144,850,1736278017114
139,850,1736278017124
137,850,1736278017133
136,850,1736278017145
136,849,1736278017216
135,849,1736278017229
134,849,1736278017246
133,848,1736278017255
132,847,1736278017265
129,847,1736278017274
