Width,Height
1920,869
1398,182,1736273633726
1398,179,1736273633734
1398,175,1736273633742
1398,172,1736273633752
1398,168,1736273633760
1397,165,1736273633769
1396,161,1736273633777
1393,157,1736273633785
1392,155,1736273633792
1392,156,1736273633867
1394,159,1736273633879
1395,163,1736273633888
1396,165,1736273633897
1399,171,1736273633906
1400,179,1736273633914
1401,206,1736273633922
1401,223,1736273633929
1401,235,1736273633938
1401,250,1736273633945
1401,271,1736273633953
1401,286,1736273633961
1398,297,1736273633969
1395,310,1736273633977
1392,321,1736273633990
1385,337,1736273633999
1376,348,1736273634007
1369,357,1736273634014
1364,363,1736273634022
1355,369,1736273634030
1344,375,1736273634038
1332,380,1736273634046
1312,387,1736273634054
1294,391,1736273634062
1273,397,1736273634070
1257,401,1736273634078
1243,404,1736273634086
1223,406,1736273634094
1205,410,1736273634102
1191,412,1736273634110
1178,415,1736273634118
1162,417,1736273634126
1148,419,1736273634134
1128,422,1736273634142
1113,424,1736273634150
1102,426,1736273634158
1077,428,1736273634166
1057,430,1736273634174
1035,432,1736273634181
1021,432,1736273634189
1007,433,1736273634197
987,435,1736273634205
969,437,1736273634213
960,439,1736273634221
947,442,1736273634229
932,444,1736273634237
922,447,1736273634245
910,448,1736273634252
898,452,1736273634261
887,453,1736273634268
877,455,1736273634276
870,456,1736273634284
857,459,1736273634292
849,459,1736273634300
837,462,1736273634308
822,464,1736273634316
806,465,1736273634324
795,467,1736273634332
788,469,1736273634340
780,470,1736273634348
775,471,1736273634356
771,472,1736273634364
765,473,1736273634372
760,475,1736273634380
755,476,1736273634388
752,477,1736273634396
747,478,1736273634404
740,480,1736273634412
736,482,1736273634420
730,483,1736273634428
725,484,1736273634436
717,485,1736273634444
712,487,1736273634452
706,488,1736273634460
701,489,1736273634468
697,490,1736273634476
692,492,1736273634484
690,492,1736273634492
685,494,1736273634505
679,496,1736273634514
669,498,1736273634522
664,500,1736273634530
659,502,1736273634538
651,505,1736273634546
646,506,1736273634554
642,507,1736273634562
634,510,1736273634570
627,512,1736273634578
619,517,1736273634586
610,520,1736273634594
603,524,1736273634602
598,525,1736273634609
592,529,1736273634618
583,533,1736273634625
574,537,1736273634633
571,539,1736273634642
553,549,1736273634654
547,552,1736273634663
541,556,1736273634671
534,560,1736273634679
529,563,1736273634687
523,567,1736273634696
518,569,1736273634704
511,573,1736273634712
509,575,1736273634720
506,578,1736273634728
504,581,1736273634736
502,584,1736273634744
498,588,1736273634752
494,595,1736273634761
492,598,1736273634769
488,606,1736273634777
485,613,1736273634785
484,619,1736273634793
483,626,1736273634801
482,632,1736273634809
482,637,1736273634817
482,640,1736273634825
482,644,1736273634833
482,646,1736273634841
482,648,1736273634849
482,650,1736273634859
482,652,1736273634867
482,655,1736273634875
482,658,1736273634883
482,662,1736273634891
481,666,1736273634906
480,668,1736273634914
480,669,1736273634922
480,668,1736273635003
481,667,1736273635015
481,665,1736273635024
483,663,1736273635032
485,660,1736273635040
490,651,1736273635048
496,643,1736273635056
503,636,1736273635064
516,622,1736273635072
548,594,1736273635080
563,580,1736273635088
576,573,1736273635096
582,568,1736273635104
589,562,1736273635112
593,559,1736273635120
598,555,1736273635128
602,551,1736273635136
605,548,1736273635144
610,544,1736273635152
615,541,1736273635159
620,537,1736273635168
636,528,1736273635176
653,520,1736273635184
673,514,1736273635192
681,513,1736273635201
697,508,1736273635209
702,508,1736273635217
705,507,1736273635224
712,506,1736273635233
714,506,1736273635241
718,505,1736273635248
722,505,1736273635256
725,504,1736273635265
727,504,1736273635272
729,503,1736273635280
737,501,1736273635289
762,500,1736273635298
777,500,1736273635307
788,500,1736273635316
799,500,1736273635325
808,503,1736273635334
818,506,1736273635343
831,509,1736273635351
844,513,1736273635360
849,513,1736273635369
852,514,1736273635378
856,514,1736273635386
861,514,1736273635395
864,513,1736273635404
871,511,1736273635413
882,508,1736273635420
921,498,1736273635428
937,493,1736273635436
960,487,1736273635444
982,485,1736273635452
997,481,1736273635460
1025,475,1736273635468
1038,473,1736273635476
1053,470,1736273635484
1063,467,1736273635492
1072,465,1736273635500
1086,463,1736273635508
1097,460,1736273635516
1106,459,1736273635524
1120,457,1736273635532
1128,455,1736273635540
1144,452,1736273635548
1161,448,1736273635556
1172,447,1736273635564
1187,443,1736273635572
1209,441,1736273635580
1224,438,1736273635588
1242,436,1736273635596
1264,432,1736273635604
1279,430,1736273635612
1297,424,1736273635620
1323,417,1736273635633
1332,414,1736273635641
1342,409,1736273635649
1350,407,1736273635656
1355,403,1736273635665
1363,399,1736273635672
1370,394,1736273635680
1375,393,1736273635688
1384,389,1736273635696
1392,382,1736273635704
1402,378,1736273635712
1410,373,1736273635719
1414,371,1736273635728
1420,366,1736273635736
1427,360,1736273635744
1433,351,1736273635752
1436,348,1736273635760
1441,337,1736273635768
1445,327,1736273635776
1446,324,1736273635784
1450,311,1736273635792
1453,303,1736273635800
1454,299,1736273635808
1457,294,1736273635816
1459,289,1736273635824
1460,284,1736273635832
1462,280,1736273635840
1463,279,1736273635848
1463,276,1736273635857
1465,270,1736273635865
1465,267,1736273635872
1465,264,1736273635880
1465,260,1736273635888
1465,258,1736273635896
1465,252,1736273635904
1462,244,1736273635912
1459,236,1736273635921
1455,222,1736273635935
1452,214,1736273635944
1450,211,1736273635952
1447,204,1736273635960
1444,195,1736273635968
1440,188,1736273635976
1436,181,1736273635984
1433,175,1736273635992
1428,166,1736273636000
1425,161,1736273636008
1420,154,1736273636016
1413,146,1736273636024
1407,138,1736273636031
1399,129,1736273636040
1391,121,1736273636047
1382,111,1736273636055
1373,103,1736273636063
1367,94,1736273636072
1360,86,1736273636080
1351,74,1736273636088
1348,72,1736273636096
1348,71,1736273636104
1347,71,1736273636112
1347,72,1736273636191
1349,74,1736273636205
1353,78,1736273636213
1359,84,1736273636222
1362,86,1736273636230
1387,103,1736273636238
1403,115,1736273636247
1413,122,1736273636255
1434,135,1736273636263
1445,142,1736273636271
1455,152,1736273636280
1461,158,1736273636288
1469,166,1736273636296
1477,174,1736273636304
1492,192,1736273636318
1497,203,1736273636326
1501,212,1736273636334
1504,225,1736273636342
1504,234,1736273636351
1504,244,1736273636359
1504,250,1736273636367
1504,266,1736273636375
1502,281,1736273636384
1502,291,1736273636392
1499,303,1736273636400
1498,315,1736273636408
1487,349,1736273636417
1479,365,1736273636425
1474,373,1736273636433
1461,391,1736273636442
1453,401,1736273636450
1440,416,1736273636458
1427,425,1736273636466
1413,433,1736273636474
1394,445,1736273636483
1374,453,1736273636491
1357,459,1736273636498
1342,462,1736273636507
1322,464,1736273636515
1300,468,1736273636523
1278,470,1736273636531
1265,472,1736273636539
1250,472,1736273636547
1225,474,1736273636555
1205,474,1736273636562
1190,476,1736273636570
1167,476,1736273636579
1148,480,1736273636587
1133,480,1736273636594
1110,482,1736273636602
1092,484,1736273636610
1071,484,1736273636618
1054,484,1736273636626
1038,484,1736273636634
1019,484,1736273636642
997,486,1736273636650
977,486,1736273636658
954,488,1736273636665
943,488,1736273636674
926,491,1736273636681
914,493,1736273636689
897,495,1736273636697
880,496,1736273636705
868,498,1736273636713
851,502,1736273636721
834,502,1736273636728
815,502,1736273636737
798,502,1736273636744
789,502,1736273636752
772,500,1736273636760
755,500,1736273636769
734,500,1736273636776
712,500,1736273636784
692,500,1736273636792
675,500,1736273636800
657,502,1736273636808
642,502,1736273636816
624,502,1736273636823
607,506,1736273636831
593,506,1736273636839
575,509,1736273636847
567,511,1736273636855
553,514,1736273636864
544,516,1736273636872
533,519,1736273636879
525,521,1736273636887
519,524,1736273636896
515,526,1736273636904
513,527,1736273636912
510,530,1736273636919
508,533,1736273636928
506,535,1736273636935
504,538,1736273636943
500,544,1736273636951
499,546,1736273636959
497,550,1736273636968
493,556,1736273636976
492,561,1736273636984
490,566,1736273636993
490,569,1736273637001
489,572,1736273637009
489,576,1736273637017
488,581,1736273637025
488,586,1736273637033
488,592,1736273637041
486,596,1736273637049
486,600,1736273637057
486,603,1736273637065
485,607,1736273637073
485,610,1736273637080
484,612,1736273637089
483,615,1736273637096
482,617,1736273637104
481,620,1736273637112
479,623,1736273637120
478,626,1736273637128
476,629,1736273637136
474,631,1736273637144
473,634,1736273637152
471,636,1736273637160
470,638,1736273637168
470,639,1736273637176
469,639,1736273637184
468,639,1736273637237
468,638,1736273637250
467,637,1736273637258
467,636,1736273637267
466,635,1736273637275
466,634,1736273637283
466,632,1736273637291
466,631,1736273637299
466,628,1736273637307
468,625,1736273637315
469,621,1736273637324
472,616,1736273637333
476,607,1736273637347
479,604,1736273637356
481,603,1736273637364
483,600,1736273637372
485,598,1736273637380
487,595,1736273637389
490,591,1736273637396
493,588,1736273637405
499,583,1736273637412
504,579,1736273637421
511,576,1736273637429
516,573,1736273637437
524,570,1736273637445
532,568,1736273637453
543,563,1736273637461
559,558,1736273637469
576,554,1736273637478
597,549,1736273637486
617,543,1736273637494
647,535,1736273637502
675,527,1736273637510
697,523,1736273637518
717,517,1736273637527
747,511,1736273637536
773,507,1736273637544
795,503,1736273637553
817,499,1736273637561
837,497,1736273637569
869,493,1736273637577
891,491,1736273637585
915,489,1736273637593
941,489,1736273637600
962,489,1736273637610
981,487,1736273637619
1009,487,1736273637627
1026,487,1736273637635
1038,487,1736273637642
1049,487,1736273637650
1056,485,1736273637658
1065,484,1736273637666
1075,484,1736273637676
1086,483,1736273637685
1094,481,1736273637693
1107,481,1736273637700
1129,481,1736273637708
1145,479,1736273637717
1167,479,1736273637725
1183,479,1736273637732
1193,479,1736273637743
1214,479,1736273637751
1229,479,1736273637759
1245,477,1736273637767
1256,477,1736273637775
1269,476,1736273637783
1275,474,1736273637791
1288,473,1736273637799
1295,472,1736273637808
1305,469,1736273637817
1313,467,1736273637824
1324,466,1736273637832
1343,464,1736273637840
1358,462,1736273637849
1367,461,1736273637857
1382,459,1736273637865
1397,457,1736273637874
1412,456,1736273637883
1438,452,1736273637891
1451,450,1736273637899
1469,445,1736273637907
1481,441,1736273637915
1488,438,1736273637923
1498,434,1736273637931
1502,430,1736273637939
1509,425,1736273637954
1516,416,1736273637962
1523,410,1736273637970
1533,399,1736273637978
1546,390,1736273637987
1553,384,1736273637995
1559,378,1736273638003
1566,372,1736273638011
1572,365,1736273638019
1578,358,1736273638027
1583,350,1736273638035
1584,346,1736273638043
1588,337,1736273638052
1588,332,1736273638060
1588,327,1736273638067
1588,323,1736273638075
1586,317,1736273638084
1580,309,1736273638092
1574,298,1736273638100
1561,281,1736273638108
1552,268,1736273638116
1539,253,1736273638124
1531,242,1736273638132
1519,230,1736273638140
1511,221,1736273638148
1507,217,1736273638156
1502,215,1736273638164
1494,210,1736273638172
1489,207,1736273638180
1482,202,1736273638188
1475,198,1736273638196
1470,195,1736273638204
1464,190,1736273638213
1459,186,1736273638220
1452,180,1736273638228
1440,168,1736273638236
1434,163,1736273638245
1424,152,1736273638252
1416,144,1736273638260
1410,138,1736273638268
1403,131,1736273638282
1396,127,1736273638290
1392,124,1736273638298
1388,122,1736273638306
1384,120,1736273638315
1380,118,1736273638323
1377,115,1736273638331
1371,112,1736273638339
1367,108,1736273638347
1361,103,1736273638355
1357,99,1736273638363
1351,93,1736273638371
1348,89,1736273638380
1347,88,1736273638388
1347,87,1736273638396
1348,88,1736273638459
1351,90,1736273638473
1357,93,1736273638481
1371,102,1736273638489
1382,110,1736273638497
1391,115,1736273638505
1400,123,1736273638514
1406,126,1736273638527
1425,141,1736273638536
1434,149,1736273638544
1443,160,1736273638553
1452,168,1736273638561
1460,180,1736273638569
1469,192,1736273638577
1478,207,1736273638590
1491,230,1736273638598
1494,236,1736273638607
1497,241,1736273638615
1499,245,1736273638623
1500,249,1736273638630
1501,252,1736273638639
1501,255,1736273638647
1501,258,1736273638654
1501,261,1736273638662
1499,264,1736273638670
1497,269,1736273638678
1495,272,1736273638686
1492,277,1736273638694
1488,285,1736273638702
1484,292,1736273638710
1482,295,1736273638718
1477,303,1736273638726
1474,307,1736273638734
1472,309,1736273638742
1471,311,1736273638750
1469,312,1736273638758
1467,313,1736273638767
1465,314,1736273638775
1463,315,1736273638782
1461,316,1736273638790
1458,317,1736273638799
1455,318,1736273638807
1453,318,1736273638815
1449,320,1736273638823
1443,322,1736273638831
1439,323,1736273638839
1433,326,1736273638847
1430,328,1736273638855
1425,329,1736273638864
1420,331,1736273638872
1410,334,1736273638879
1397,339,1736273638887
1388,342,1736273638896
1371,347,1736273638904
1353,353,1736273638912
1325,363,1736273638919
1310,367,1736273638928
1281,377,1736273638936
1267,381,1736273638944
1232,388,1736273638951
1206,394,1736273638960
1187,398,1736273638967
1157,404,1736273638975
1141,410,1736273638983
1112,420,1736273638991
1082,430,1736273638999
1068,434,1736273639007
1037,443,1736273639015
1020,449,1736273639023
1003,453,1736273639031
977,457,1736273639039
966,459,1736273639047
960,459,1736273639055
958,459,1736273639063
956,459,1736273639070
954,459,1736273639078
953,460,1736273639087
951,460,1736273639095
947,461,1736273639103
940,461,1736273639111
936,461,1736273639119
931,462,1736273639127
923,463,1736273639135
918,465,1736273639143
915,465,1736273639151
913,465,1736273639160
911,465,1736273639168
911,466,1736273639180
911,466,1736273639243
911,465,1736273639256
912,465,1736273639267
914,464,1736273639274
915,464,1736273639283
922,462,1736273639290
926,460,1736273639298
936,457,1736273639306
946,456,1736273639314
952,454,1736273639322
960,453,1736273639330
965,452,1736273639337
968,452,1736273639346
970,451,1736273639353
971,451,1736273639364
971,450,1736273639373
972,450,1736273639385
973,450,1736273639413
973,449,1736273639425
974,449,1736273639434
973,448,1736273639554
971,445,1736273639567
966,442,1736273639576
953,433,1736273639585
948,430,1736273639594
941,425,1736273639602
934,419,1736273639611
927,413,1736273639619
918,409,1736273639628
909,401,1736273639636
901,397,1736273639645
892,389,1736273639653
880,381,1736273639661
869,374,1736273639669
864,368,1736273639677
856,362,1736273639685
839,349,1736273639693
828,341,1736273639702
819,335,1736273639710
808,330,1736273639718
799,326,1736273639726
790,323,1736273639734
782,320,1736273639742
771,317,1736273639750
761,314,1736273639758
754,314,1736273639767
736,311,1736273639775
728,311,1736273639783
720,311,1736273639792
707,313,1736273639807
703,316,1736273639816
699,318,1736273639824
694,321,1736273639832
689,325,1736273639841
683,332,1736273639849
677,338,1736273639857
674,340,1736273639865
668,349,1736273639873
665,355,1736273639881
661,360,1736273639890
658,366,1736273639898
654,373,1736273639906
651,378,1736273639914
650,381,1736273639922
649,383,1736273639930
648,384,1736273639938
647,383,1736273640009
644,377,1736273640022
638,368,1736273640030
627,352,1736273640038
620,337,1736273640046
615,327,1736273640055
611,321,1736273640062
610,316,1736273640070
609,314,1736273640079
608,311,1736273640087
607,309,1736273640095
606,305,1736273640103
605,301,1736273640111
604,297,1736273640119
603,295,1736273640127
603,293,1736273640135
603,292,1736273640144
602,292,1736273640303
601,292,1736273640319
600,292,1736273640327
599,292,1736273640336
598,292,1736273640345
597,291,1736273640360
596,291,1736273640368
595,291,1736273640391
596,292,1736273640603
600,296,1736273640616
602,298,1736273640624
608,304,1736273640632
615,312,1736273640641
623,321,1736273640649
629,326,1736273640657
642,335,1736273640665
650,342,1736273640673
675,359,1736273640682
691,371,1736273640690
711,385,1736273640698
731,397,1736273640706
755,413,1736273640714
773,423,1736273640722
789,435,1736273640730
801,442,1736273640738
828,458,1736273640746
840,468,1736273640753
844,469,1736273640762
850,476,1736273640770
856,480,1736273640777
859,483,1736273640785
861,484,1736273640793
864,486,1736273640801
869,490,1736273640809
878,493,1736273640817
890,498,1736273640826
912,503,1736273640834
932,505,1736273640841
960,507,1736273640849
980,509,1736273640858
1014,509,1736273640866
1044,509,1736273640874
1076,507,1736273640882
1106,507,1736273640890
1136,503,1736273640898
1156,501,1736273640907
1187,497,1736273640915
1211,493,1736273640924
1237,491,1736273640932
1269,489,1736273640940
1321,489,1736273640948
1341,489,1736273640956
1373,488,1736273640964
1389,486,1736273640972
1409,484,1736273640980
1427,480,1736273640989
1443,476,1736273640997
1453,473,1736273641005
1458,472,1736273641013
1464,468,1736273641021
1467,465,1736273641029
1471,463,1736273641037
1474,461,1736273641045
1476,458,1736273641053
1477,454,1736273641061
1478,448,1736273641069
1479,439,1736273641077
1483,423,1736273641086
1485,395,1736273641094
1489,373,1736273641102
1493,341,1736273641110
1499,283,1736273641118
1499,261,1736273641126
1499,233,1736273641134
1499,213,1736273641142
1497,198,1736273641150
1495,185,1736273641158
1495,175,1736273641166
1493,170,1736273641174
1490,166,1736273641182
1488,161,1736273641190
1484,156,1736273641198
1477,148,1736273641206
1468,138,1736273641214
1460,132,1736273641222
1453,126,1736273641230
1449,122,1736273641238
1443,120,1736273641246
1438,118,1736273641254
1434,117,1736273641262
1433,116,1736273641270
1433,117,1736273641419
1434,119,1736273641432
1435,120,1736273641441
1435,121,1736273641448
1436,122,1736273641457
1436,126,1736273641472
1435,127,1736273641480
1434,128,1736273641488
1432,130,1736273641496
1429,132,1736273641504
1423,137,1736273641512
1416,141,1736273641520
1401,148,1736273641528
1372,158,1736273641536
1352,162,1736273641544
1320,166,1736273641552
1296,170,1736273641560
1264,172,1736273641567
1232,172,1736273641576
1196,172,1736273641584
1150,172,1736273641592
1112,172,1736273641600
1072,166,1736273641608
1034,158,1736273641616
1000,148,1736273641624
970,138,1736273641632
934,126,1736273641640
904,116,1736273641648
886,112,1736273641656
858,108,1736273641664
843,106,1736273641673
830,106,1736273641687
824,104,1736273641695
819,103,1736273641703
815,101,1736273641711
813,100,1736273641719
811,98,1736273641727
809,96,1736273641734
805,94,1736273641743
801,92,1736273641751
796,89,1736273641758
791,88,1736273641767
785,88,1736273641775
781,87,1736273641783
776,86,1736273641791
769,85,1736273641799
765,83,1736273641807
762,83,1736273641815
760,82,1736273641823
759,81,1736273641831
757,79,1736273641839
756,78,1736273641847
753,76,1736273641855
751,74,1736273641863
749,71,1736273641872
747,70,1736273641880
744,68,1736273641888
741,66,1736273641895
740,64,1736273641904
736,62,1736273641912
727,57,1736273641920
720,51,1736273641928
716,47,1736273641937
713,45,1736273641945
710,40,1736273641953
707,38,1736273641961
705,36,1736273641970
703,34,1736273641978
702,34,1736273641986
701,33,1736273641994
700,34,1736273642063
700,35,1736273642079
700,36,1736273642088
700,38,1736273642096
700,39,1736273642105
700,42,1736273642113
700,45,1736273642120
700,47,1736273642128
699,50,1736273642137
697,55,1736273642145
697,59,1736273642155
696,62,1736273642163
696,65,1736273642171
696,68,1736273642179
698,70,1736273642187
700,73,1736273642195
703,76,1736273642203
705,78,1736273642211
706,79,1736273642218
706,80,1736273642228
706,81,1736273642236
707,82,1736273642244
707,83,1736273642252
707,85,1736273642260
707,86,1736273642275
707,88,1736273642283
707,90,1736273642291
707,94,1736273642299
707,98,1736273642307
707,103,1736273642315
707,107,1736273642323
705,113,1736273642331
704,118,1736273642340
703,125,1736273642348
702,132,1736273642356
699,137,1736273642364
698,141,1736273642372
697,144,1736273642380
696,147,1736273642388
695,153,1736273642396
694,158,1736273642405
693,162,1736273642413
691,168,1736273642421
690,171,1736273642429
689,177,1736273642437
687,183,1736273642445
686,187,1736273642453
686,191,1736273642461
684,195,1736273642469
683,197,1736273642477
683,199,1736273642485
682,200,1736273642493
682,201,1736273642504
682,202,1736273642517
682,203,1736273642543
682,204,1736273642555
682,205,1736273642568
682,206,1736273642580
682,207,1736273642588
682,209,1736273642596
682,210,1736273642604
682,211,1736273642616
682,212,1736273642637
681,212,1736273642646
681,214,1736273642654
681,216,1736273642670
681,217,1736273642699
681,218,1736273642748
681,218,1736273642761
680,218,1736273642770
680,219,1736273642780
680,220,1736273642942
680,220,1736273643069
679,220,1736273643083
678,220,1736273643091
677,221,1736273643100
676,221,1736273643112
675,222,1736273643121
674,222,1736273643130
672,223,1736273643138
671,223,1736273643146
670,224,1736273643154
669,224,1736273643162
668,225,1736273643170
667,225,1736273643178
665,226,1736273643187
663,227,1736273643195
662,228,1736273643203
660,229,1736273643211
659,230,1736273643219
657,231,1736273643228
655,233,1736273643236
654,233,1736273643245
653,234,1736273643254
652,234,1736273643262
650,235,1736273643270
649,236,1736273643277
648,237,1736273643286
648,238,1736273643294
647,239,1736273643302
645,240,1736273643310
644,241,1736273643319
643,243,1736273643327
643,244,1736273643334
642,246,1736273643342
641,248,1736273643351
639,251,1736273643358
638,253,1736273643372
637,255,1736273643380
635,259,1736273643388
633,262,1736273643396
632,264,1736273643404
631,265,1736273643412
631,266,1736273643421
631,267,1736273643433
631,268,1736273643452
631,269,1736273643460
631,270,1736273643469
630,271,1736273643477
630,272,1736273643493
631,272,1736273643551
632,272,1736273643567
633,271,1736273643575
634,270,1736273643583
638,267,1736273643592
643,266,1736273643600
647,264,1736273643608
653,260,1736273643616
662,257,1736273643624
672,254,1736273643633
681,249,1736273643641
694,246,1736273643648
708,241,1736273643657
719,236,1736273643665
730,232,1736273643674
758,222,1736273643682
772,218,1736273643691
801,207,1736273643699
825,197,1736273643707
845,189,1736273643716
873,175,1736273643724
905,161,1736273643732
937,149,1736273643740
969,143,1736273643749
999,139,1736273643757
1039,133,1736273643765
1075,129,1736273643773
1105,129,1736273643781
1139,129,1736273643790
1163,129,1736273643798
1195,129,1736273643806
1221,129,1736273643814
1243,129,1736273643822
1253,127,1736273643831
1267,127,1736273643839
1284,125,1736273643847
1291,125,1736273643855
1301,125,1736273643863
1310,125,1736273643871
1321,127,1736273643880
1331,130,1736273643888
1344,133,1736273643897
1354,134,1736273643905
1366,137,1736273643913
1382,143,1736273643921
1394,144,1736273643929
1405,148,1736273643937
1413,149,1736273643946
1423,149,1736273643955
1432,150,1736273643963
1438,150,1736273643971
1444,152,1736273643979
1449,153,1736273643987
1454,155,1736273643995
1456,156,1736273644004
1459,157,1736273644014
1460,158,1736273644023
1462,158,1736273644032
1462,159,1736273644040
1463,159,1736273644057
1464,159,1736273644066
1465,160,1736273644075
1466,160,1736273644083
1467,160,1736273644091
1469,161,1736273644100
1470,161,1736273644109
1471,161,1736273644117
1471,162,1736273644126
1470,162,1736273644258
1464,164,1736273644271
1460,166,1736273644280
1455,167,1736273644289
1442,172,1736273644297
1420,178,1736273644305
1400,184,1736273644313
1386,188,1736273644321
1354,193,1736273644330
1322,197,1736273644338
1296,201,1736273644347
1266,205,1736273644355
1230,209,1736273644363
1196,215,1736273644371
1164,217,1736273644379
1128,219,1736273644387
1096,219,1736273644395
1064,219,1736273644404
1034,217,1736273644412
1013,215,1736273644420
996,210,1736273644428
980,204,1736273644437
965,195,1736273644445
950,186,1736273644453
932,174,1736273644460
914,164,1736273644469
880,142,1736273644477
854,124,1736273644487
832,110,1736273644496
804,96,1736273644504
776,84,1736273644512
754,78,1736273644520
739,72,1736273644528
730,71,1736273644537
721,68,1736273644545
719,67,1736273644553
717,66,1736273644561
715,65,1736273644569
714,64,1736273644577
713,63,1736273644585
712,63,1736273644593
710,61,1736273644602
709,61,1736273644610
707,60,1736273644617
705,60,1736273644625
702,59,1736273644634
697,59,1736273644642
692,59,1736273644650
687,59,1736273644658
686,59,1736273644667
685,59,1736273644675
687,59,1736273644838
692,60,1736273644850
699,61,1736273644860
712,63,1736273644868
737,66,1736273644876
761,68,1736273644885
793,72,1736273644893
823,76,1736273644902
855,82,1736273644910
893,88,1736273644918
925,94,1736273644926
969,100,1736273644934
1007,104,1736273644942
1047,112,1736273644950
1083,118,1736273644958
1133,130,1736273644966
1163,138,1736273644974
1209,152,1736273644982
1243,164,1736273644991
1273,180,1736273644999
1295,192,1736273645006
1313,204,1736273645014
1324,212,1736273645023
1342,227,1736273645031
1354,238,1736273645039
1360,245,1736273645047
1363,251,1736273645056
1364,255,1736273645064
1364,261,1736273645072
1364,266,1736273645080
1364,269,1736273645089
1364,273,1736273645097
1363,279,1736273645105
1360,284,1736273645113
1357,287,1736273645121
1354,291,1736273645129
1349,292,1736273645137
1345,294,1736273645145
1338,297,1736273645154
1333,299,1736273645162
1327,303,1736273645170
1321,306,1736273645178
1314,306,1736273645187
1310,308,1736273645195
1302,309,1736273645204
1296,310,1736273645212
1289,312,1736273645220
1284,312,1736273645229
1279,312,1736273645237
1267,312,1736273645245
1258,309,1736273645254
1251,306,1736273645262
1242,302,1736273645270
1232,299,1736273645278
1222,294,1736273645287
1213,293,1736273645296
1206,291,1736273645304
1194,288,1736273645312
1185,285,1736273645321
1179,283,1736273645329
1171,281,1736273645337
1164,280,1736273645346
1156,279,1736273645355
1144,277,1736273645364
1126,273,1736273645373
1118,271,1736273645381
1110,270,1736273645390
1103,270,1736273645398
1097,269,1736273645406
1086,266,1736273645414
1070,261,1736273645423
1060,257,1736273645430
1038,246,1736273645438
1020,236,1736273645446
1002,224,1736273645455
972,206,1736273645463
956,197,1736273645472
931,185,1736273645481
909,177,1736273645489
889,171,1736273645497
874,167,1736273645505
856,162,1736273645513
839,160,1736273645521
820,158,1736273645529
809,156,1736273645538
800,156,1736273645546
794,156,1736273645554
780,156,1736273645562
774,156,1736273645570
761,158,1736273645578
752,159,1736273645587
747,162,1736273645594
742,163,1736273645604
740,164,1736273645612
737,166,1736273645621
733,169,1736273645629
728,175,1736273645636
719,180,1736273645652
708,190,1736273645662
703,195,1736273645670
697,201,1736273645678
692,204,1736273645687
687,209,1736273645695
680,220,1736273645704
673,229,1736273645714
667,237,1736273645722
663,242,1736273645731
654,253,1736273645739
648,259,1736273645747
643,263,1736273645756
639,267,1736273645764
637,268,1736273645772
636,269,1736273645780
636,270,1736273645789
635,270,1736273645829
635,270,1736273645845
635,271,1736273645857
634,272,1736273645866
634,273,1736273645877
633,274,1736273645885
632,274,1736273645892
632,275,1736273645908
632,275,1736273645983
631,277,1736273645996
629,278,1736273646004
627,280,1736273646013
626,281,1736273646021
625,282,1736273646029
624,283,1736273646037
623,283,1736273646045
622,285,1736273646054
621,286,1736273646062
618,289,1736273646070
616,291,1736273646079
614,292,1736273646087
613,293,1736273646095
612,294,1736273646104
612,295,1736273646115
611,295,1736273646127
612,295,1736273646177
613,295,1736273646186
614,295,1736273646195
615,295,1736273646209
615,294,1736273646217
614,294,1736273646403
612,295,1736273646416
609,296,1736273646424
604,299,1736273646438
601,300,1736273646447
598,301,1736273646455
597,302,1736273646463
595,303,1736273646471
594,304,1736273646479
594,305,1736273648289
596,306,1736273648301
598,309,1736273648309
603,314,1736273648318
616,324,1736273648326
629,333,1736273648335
643,344,1736273648343
660,353,1736273648351
669,356,1736273648359
684,363,1736273648367
697,370,1736273648375
701,374,1736273648383
705,376,1736273648392
708,378,1736273648400
710,379,1736273648408
711,379,1736273648416
711,380,1736273648424
713,381,1736273648432
714,382,1736273648440
717,384,1736273648448
719,387,1736273648456
721,390,1736273648464
722,391,1736273648472
722,392,1736273648480
722,392,1736273648527
722,393,1736273648559
722,394,1736273648695
721,394,1736273648711
721,394,1736273648753
720,394,1736273648795
720,394,1736273648814
720,395,1736273648822
719,395,1736273648831
718,395,1736273648839
717,395,1736273648851
716,395,1736273648862
714,393,1736273648881
713,393,1736273648891
712,392,1736273648905
711,391,1736273648937
710,390,1736273648946
708,389,1736273648954
707,388,1736273648963
706,386,1736273648971
705,386,1736273648980
705,385,1736273648988
704,386,1736273649070
704,388,1736273649082
703,388,1736273649090
703,389,1736273649098
702,390,1736273649107
701,390,1736273649115
700,391,1736273649124
699,392,1736273649132
698,392,1736273649140
697,393,1736273649148
695,393,1736273649157
695,394,1736273649165
694,394,1736273649361
693,394,1736273649372
690,395,1736273649381
687,395,1736273649389
683,395,1736273649396
678,394,1736273649404
675,393,1736273649412
671,392,1736273649421
665,389,1736273649429
653,386,1736273649437
648,384,1736273649446
645,383,1736273649454
642,383,1736273649462
639,382,1736273649470
638,382,1736273649479
637,381,1736273649487
636,381,1736273649495
635,381,1736273650010
635,381,1736273650091
634,381,1736273650111
633,381,1736273650181
633,381,1736273650194
632,381,1736273650202
631,382,1736273650210
