Width,Height
1920,869
1285,641,1736277652565
1273,647,1736277652573
1261,654,1736277652587
1254,656,1736277652594
1242,659,1736277652602
1236,660,1736277652610
1234,660,1736277652617
1233,660,1736277652624
1233,659,1736277652641
1234,657,1736277652648
1242,651,1736277652656
1255,643,1736277652663
1263,638,1736277652670
1271,636,1736277652677
1284,632,1736277652684
1302,629,1736277652700
1324,629,1736277652710
1331,632,1736277652717
1332,634,1736277652725
1333,636,1736277652732
1330,642,1736277652740
1325,646,1736277652748
1312,654,1736277652756
1297,661,1736277652763
1274,666,1736277652775
1258,668,1736277652783
1236,668,1736277652790
1220,668,1736277652797
1200,664,1736277652804
1189,659,1736277652811
1185,654,1736277652818
1184,650,1736277652825
1184,646,1736277652834
1191,636,1736277652841
1197,630,1736277652852
1213,625,1736277652861
1231,621,1736277652868
1245,621,1736277652876
1256,621,1736277652882
1283,621,1736277652890
1294,624,1736277652897
1307,631,1736277652904
1312,639,1736277652912
1312,644,1736277652919
1312,646,1736277652927
1309,650,1736277652935
1302,655,1736277652943
1290,660,1736277652955
1272,663,1736277652963
1255,663,1736277652971
1239,663,1736277652978
1235,663,1736277652985
1227,662,1736277652992
1223,661,1736277653000
1222,659,1736277653007
1222,656,1736277653014
1222,652,1736277653021
1227,640,1736277653035
1236,628,1736277653042
1242,623,1736277653049
1254,617,1736277653056
1264,613,1736277653062
1276,612,1736277653069
1297,612,1736277653076
1312,617,1736277653089
1320,620,1736277653097
1326,626,1736277653103
1328,628,1736277653110
1328,631,1736277653116
1323,639,1736277653123
1317,649,1736277653130
1307,656,1736277653137
1298,662,1736277653149
1285,665,1736277653157
1276,667,1736277653163
1269,667,1736277653171
1263,667,1736277653177
1258,664,1736277653186
1255,659,1736277653199
1255,655,1736277653206
1255,647,1736277653214
1257,640,1736277653222
1263,634,1736277653228
1268,632,1736277653235
1278,629,1736277653242
1289,627,1736277653249
1306,627,1736277653255
1323,627,1736277653265
1339,627,1736277653273
1355,631,1736277653279
1375,641,1736277653286
1380,646,1736277653293
1383,649,1736277653301
1383,655,1736277653313
1381,660,1736277653320
1376,670,1736277653327
1366,676,1736277653334
1361,677,1736277653343
1344,681,1736277653350
1333,681,1736277653362
1321,681,1736277653369
1310,681,1736277653376
1297,679,1736277653383
1284,676,1736277653389
1278,673,1736277653398
1276,671,1736277653410
1275,669,1736277653418
1275,666,1736277653424
1276,662,1736277653431
1282,656,1736277653437
1291,653,1736277653444
1296,653,1736277653451
1312,652,1736277653465
1326,652,1736277653471
1335,652,1736277653477
1342,652,1736277653483
1362,655,1736277653489
1371,657,1736277653497
1381,661,1736277653505
1384,663,1736277653513
1385,665,1736277653521
1385,667,1736277653529
1380,670,1736277653537
1372,674,1736277653545
1353,679,1736277653553
1333,681,1736277653561
1313,683,1736277653569
1296,683,1736277653577
1273,681,1736277653585
1257,678,1736277653593
1239,672,1736277653601
1222,666,1736277653608
1213,660,1736277653617
1208,652,1736277653625
1208,649,1736277653631
1208,637,1736277653639
1212,628,1736277653653
1228,605,1736277653660
1246,591,1736277653668
1263,585,1736277653675
1287,583,1736277653682
1302,583,1736277653689
1331,585,1736277653695
1351,589,1736277653702
1375,597,1736277653714
1387,607,1736277653722
1391,614,1736277653729
1391,621,1736277653735
1389,627,1736277653742
1382,634,1736277653749
1364,643,1736277653762
1346,649,1736277653769
1327,651,1736277653776
1317,651,1736277653782
1287,651,1736277653790
1277,651,1736277653798
1255,646,1736277653805
1244,644,1736277653816
1235,641,1736277653823
1233,640,1736277653830
1233,639,1736277653837
1233,638,1736277653844
1236,635,1736277653853
1245,631,1736277653860
1251,629,1736277653867
1271,623,1736277653877
1282,621,1736277653884
1300,619,1736277653891
1318,619,1736277653900
1339,619,1736277653907
1347,622,1736277653914
1356,627,1736277653926
1358,633,1736277653933
1358,636,1736277653940
1358,638,1736277653947
1354,642,1736277653954
1344,647,1736277653962
1328,652,1736277653974
1310,654,1736277653981
1290,654,1736277653987
1282,654,1736277653994
1266,654,1736277654001
1249,650,1736277654007
1233,644,1736277654016
1227,641,1736277654029
1225,635,1736277654037
1226,630,1736277654046
1228,625,1736277654054
1239,614,1736277654061
1245,611,1736277654070
1265,606,1736277654078
1274,606,1736277654085
1288,606,1736277654096
1295,611,1736277654103
1299,615,1736277654110
1301,617,1736277654117
1301,620,1736277654124
1299,626,1736277654131
1296,633,1736277654143
1285,640,1736277654150
1277,643,1736277654157
1271,645,1736277654168
1263,645,1736277654176
1255,645,1736277654183
1249,645,1736277654190
1243,645,1736277654197
1236,641,1736277654204
1234,639,1736277654211
1233,636,1736277654222
1232,634,1736277654229
1232,631,1736277654237
1232,628,1736277654243
1234,626,1736277654250
1237,625,1736277654258
1243,623,1736277654265
1246,623,1736277654273
1252,623,1736277654281
1258,622,1736277654289
1263,622,1736277654297
1266,623,1736277654303
1270,626,1736277654311
1272,628,1736277654319
1273,631,1736277654327
1273,634,1736277654335
1273,636,1736277654343
1273,638,1736277654351
1271,640,1736277654359
1269,640,1736277654367
1268,641,1736277654375
1266,641,1736277654383
1265,641,1736277654396
1264,640,1736277654412
1264,638,1736277654419
1264,635,1736277654427
1264,628,1736277654435
1265,623,1736277654443
1266,620,1736277654454
1267,621,1736277654489
1267,625,1736277654498
1268,631,1736277654506
1268,634,1736277654512
1268,637,1736277654518
1268,639,1736277654525
1268,641,1736277654533
1268,642,1736277654541
1268,642,1736277654587
1268,641,1736277654598
1269,638,1736277654606
1269,633,1736277654612
1270,630,1736277654618
1271,626,1736277654625
1274,624,1736277654633
1274,623,1736277654641
1275,621,1736277654649
1276,620,1736277654657
1277,620,1736277654673
1277,623,1736277654681
1277,625,1736277654689
1277,628,1736277654697
1277,629,1736277654705
1276,630,1736277654713
1275,630,1736277654721
1274,632,1736277654729
1273,632,1736277654741
1273,633,1736277654749
1272,633,1736277654757
1272,632,1736277654779
1272,630,1736277654788
1273,627,1736277654794
1274,624,1736277654801
1276,622,1736277654809
1278,622,1736277654817
1280,622,1736277654827
1282,622,1736277654835
1284,622,1736277654843
1285,624,1736277654851
1286,626,1736277654859
1286,629,1736277654867
1284,633,1736277654875
1281,638,1736277654883
1277,640,1736277654891
1274,642,1736277654899
1269,643,1736277654910
1264,645,1736277654916
1259,645,1736277654925
1254,645,1736277654937
1250,643,1736277654946
1248,640,1736277654953
1247,636,1736277654961
1247,633,1736277654969
1248,627,1736277654977
1251,622,1736277654984
1257,615,1736277654993
1264,612,1736277655001
1272,609,1736277655008
1281,609,1736277655016
1286,609,1736277655024
1295,609,1736277655031
1300,613,1736277655039
1304,618,1736277655047
1304,623,1736277655057
1304,627,1736277655065
1303,633,1736277655073
1299,638,1736277655081
1297,641,1736277655089
1294,642,1736277655097
1291,643,1736277655105
1288,644,1736277655113
1277,644,1736277655126
1269,644,1736277655133
1264,643,1736277655144
1262,641,1736277655152
1260,639,1736277655158
1260,635,1736277655168
1260,632,1736277655176
1264,623,1736277655182
1271,612,1736277655190
1280,606,1736277655196
1287,602,1736277655204
1293,602,1736277655216
1296,602,1736277655223
1301,602,1736277655230
1305,603,1736277655237
1308,605,1736277655243
1312,609,1736277655251
1313,613,1736277655259
1314,617,1736277655266
1311,626,1736277655273
1307,631,1736277655281
1302,636,1736277655289
1297,639,1736277655297
1291,640,1736277655305
1281,641,1736277655313
1268,641,1736277655321
1261,641,1736277655329
1250,640,1736277655337
1236,635,1736277655345
1232,632,1736277655353
1228,629,1736277655361
1228,627,1736277655369
1229,626,1736277655375
1232,624,1736277655383
1236,622,1736277655391
1245,620,1736277655399
1255,620,1736277655407
1275,618,1736277655415
1288,618,1736277655423
1298,618,1736277655431
1309,618,1736277655440
1317,623,1736277655446
1319,626,1736277655453
1320,631,1736277655461
1319,636,1736277655469
1316,642,1736277655477
1307,649,1736277655489
1298,655,1736277655495
1278,664,1736277655503
1264,666,1736277655510
1254,666,1736277655517
1242,666,1736277655525
1227,666,1736277655537
1224,666,1736277655545
1217,663,1736277655552
1211,659,1736277655558
1210,657,1736277655565
1209,652,1736277655572
1209,642,1736277655580
1212,631,1736277655592
1217,624,1736277655599
1225,611,1736277655606
1233,605,1736277655613
1245,602,1736277655620
1266,600,1736277655627
1281,602,1736277655641
1291,603,1736277655648
1310,613,1736277655654
1315,617,1736277655662
1316,623,1736277655669
1316,626,1736277655675
1312,633,1736277655683
1305,639,1736277655690
1294,643,1736277655698
1281,646,1736277655707
1263,648,1736277655714
1243,650,1736277655725
1231,650,1736277655733
1223,650,1736277655740
1207,647,1736277655746
1200,645,1736277655753
1195,641,1736277655760
1194,637,1736277655767
1194,631,1736277655780
1199,617,1736277655787
1204,609,1736277655794
1213,597,1736277655801
1226,592,1736277655808
1232,592,1736277655816
1248,590,1736277655823
1254,592,1736277655829
1260,596,1736277655840
1264,602,1736277655848
1265,607,1736277655855
1265,617,1736277655862
1261,626,1736277655871
1253,635,1736277655878
1251,638,1736277655889
1241,644,1736277655897
1237,646,1736277655904
1229,647,1736277655910
1223,647,1736277655917
1216,647,1736277655924
1212,647,1736277655931
1207,645,1736277655943
1206,643,1736277655950
1205,640,1736277655957
1205,634,1736277655963
1208,625,1736277655970
1214,617,1736277655980
1225,613,1736277655987
1229,611,1736277655994
1246,611,1736277656004
1260,611,1736277656012
1272,611,1736277656019
1284,613,1736277656026
1297,618,1736277656032
1310,628,1736277656041
1313,632,1736277656048
1314,636,1736277656059
1314,641,1736277656065
1310,645,1736277656072
1305,651,1736277656083
1297,653,1736277656091
1290,656,1736277656098
1272,658,1736277656105
1261,658,1736277656112
1249,658,1736277656119
1240,658,1736277656131
1231,655,1736277656139
1229,654,1736277656145
1228,651,1736277656152
1228,646,1736277656159
1231,637,1736277656166
1239,629,1736277656173
1242,627,1736277656186
1252,623,1736277656194
1265,621,1736277656201
1299,621,1736277656213
1307,624,1736277656221
1315,628,1736277656227
1321,634,1736277656241
1322,639,1736277656248
1322,645,1736277656256
1320,650,1736277656263
1314,656,1736277656270
1307,662,1736277656277
1288,671,1736277656284
1275,673,1736277656291
1264,673,1736277656301
1253,673,1736277656308
1243,673,1736277656319
1234,671,1736277656326
1221,665,1736277656333
1215,660,1736277656340
1214,657,1736277656349
1214,649,1736277656357
1215,642,1736277656363
1218,637,1736277656370
1229,624,1736277656380
1234,621,1736277656387
1241,619,1736277656394
1250,619,1736277656404
1255,619,1736277656412
1257,621,1736277656419
1258,622,1736277656425
1258,625,1736277656432
1258,629,1736277656441
1257,632,1736277656448
1255,635,1736277656459
1251,637,1736277656466
1248,638,1736277656473
1241,642,1736277656479
1234,643,1736277656490
1220,645,1736277656497
1204,647,1736277656504
1192,647,1736277656513
1175,647,1736277656520
1138,643,1736277656538
1118,639,1736277656545
1098,637,1736277656552
1090,635,1736277656559
1062,632,1736277656566
1038,630,1736277656574
1023,630,1736277656586
992,630,1736277656593
956,630,1736277656600
936,630,1736277656608
906,630,1736277656615
893,630,1736277656622
890,632,1736277656629
891,633,1736277656647
895,634,1736277656655
900,635,1736277656663
909,637,1736277656670
931,637,1736277656677
951,637,1736277656685
970,637,1736277656692
992,635,1736277656699
1026,635,1736277656707
1068,633,1736277656715
1098,633,1736277656723
1126,635,1736277656731
1144,639,1736277656744
1156,640,1736277656751
1158,643,1736277656758
1160,646,1736277656765
1160,648,1736277656772
1160,649,1736277656786
1160,650,1736277656793
1160,651,1736277656869
1162,651,1736277656885
1165,652,1736277656893
1169,653,1736277656900
1175,653,1736277656907
1185,651,1736277656915
1189,651,1736277656923
1189,653,1736277657071
1189,655,1736277657081
1190,654,1736277657125
1192,651,1736277657135
1197,649,1736277657142
1202,649,1736277657148
1205,649,1736277657154
1206,651,1736277657161
1207,655,1736277657169
1207,662,1736277657177
1205,671,1736277657185
1196,688,1736277657193
1185,704,1736277657201
1167,718,1736277657209
1151,728,1736277657217
1137,731,1736277657225
1127,733,1736277657233
1119,733,1736277657241
1109,733,1736277657249
1099,734,1736277657255
1086,734,1736277657263
1057,732,1736277657271
1033,728,1736277657279
1001,720,1736277657287
973,708,1736277657295
949,696,1736277657303
933,684,1736277657311
917,671,1736277657319
912,662,1736277657325
907,652,1736277657333
906,649,1736277657341
906,646,1736277657349
908,646,1736277657357
910,645,1736277657365
913,644,1736277657373
917,644,1736277657381
923,644,1736277657387
929,644,1736277657395
931,645,1736277657403
932,646,1736277657411
932,648,1736277657419
931,650,1736277657427
928,655,1736277657440
925,660,1736277657447
916,669,1736277657453
899,682,1736277657459
885,690,1736277657467
862,696,1736277657475
840,698,1736277657483
823,698,1736277657491
803,698,1736277657497
795,698,1736277657505
783,695,1736277657513
773,690,1736277657521
766,687,1736277657529
760,683,1736277657537
753,682,1736277657545
750,682,1736277657553
744,683,1736277657561
734,686,1736277657569
729,689,1736277657577
723,690,1736277657585
706,695,1736277657593
686,701,1736277657601
664,707,1736277657609
645,711,1736277657617
609,717,1736277657625
577,721,1736277657633
545,723,1736277657641
511,723,1736277657649
483,725,1736277657657
459,725,1736277657665
443,725,1736277657671
429,728,1736277657681
426,728,1736277657687
424,729,1736277657695
423,730,1736277657703
424,730,1736277657725
426,730,1736277657735
433,728,1736277657742
440,726,1736277657748
453,726,1736277657758
463,726,1736277657765
472,728,1736277657774
477,732,1736277657781
488,739,1736277657789
496,746,1736277657797
501,751,1736277657805
505,758,1736277657813
507,761,1736277657829
507,764,1736277657836
507,767,1736277657842
506,768,1736277657848
504,770,1736277657855
501,772,1736277657863
497,774,1736277657871
494,774,1736277657879
492,774,1736277657889
488,771,1736277657897
486,767,1736277657905
484,762,1736277657913
484,759,1736277657921
484,755,1736277657929
487,751,1736277657937
495,747,1736277657945
500,745,1736277657953
510,743,1736277657961
518,742,1736277657971
534,740,1736277657979
542,742,1736277657987
544,743,1736277657995
545,744,1736277658003
545,746,1736277658011
544,750,1736277658019
539,757,1736277658027
533,761,1736277658035
529,763,1736277658043
525,765,1736277658051
524,765,1736277658059
519,766,1736277658069
515,766,1736277658077
512,765,1736277658085
508,762,1736277658093
505,757,1736277658101
502,751,1736277658109
496,736,1736277658117
490,717,1736277658125
487,705,1736277658135
482,693,1736277658143
479,685,1736277658152
478,680,1736277658159
478,677,1736277658167
480,674,1736277658176
486,670,1736277658183
494,668,1736277658191
502,665,1736277658201
512,662,1736277658209
521,659,1736277658217
525,659,1736277658225
527,659,1736277658233
527,660,1736277658255
526,664,1736277658265
521,675,1736277658272
517,683,1736277658279
513,688,1736277658285
509,691,1736277658293
507,693,1736277658302
505,694,1736277658311
503,695,1736277658325
502,695,1736277658331
501,695,1736277658337
500,695,1736277658359
499,692,1736277658368
498,689,1736277658375
497,686,1736277658382
497,685,1736277658389
498,685,1736277658397
500,684,1736277658405
502,684,1736277658413
504,684,1736277658419
505,684,1736277658434
506,685,1736277658441
507,686,1736277658449
507,687,1736277658457
506,687,1736277658545
506,687,1736277658665
505,686,1736277658676
505,684,1736277658684
505,683,1736277658690
507,682,1736277658696
509,682,1736277658703
513,681,1736277658711
516,680,1736277658719
523,680,1736277658725
529,681,1736277658733
534,684,1736277658741
535,685,1736277658749
535,686,1736277658762
535,687,1736277658774
533,689,1736277658781
529,692,1736277658793
524,693,1736277658801
518,699,1736277658807
515,700,1736277658813
513,701,1736277658823
510,702,1736277658831
508,702,1736277658839
507,702,1736277658845
508,702,1736277658866
509,699,1736277658875
512,696,1736277658883
514,693,1736277658891
519,690,1736277658900
523,688,1736277658907
529,687,1736277658915
536,687,1736277658923
542,687,1736277658931
546,688,1736277658942
548,691,1736277658956
548,694,1736277658962
548,697,1736277658968
545,700,1736277658974
539,706,1736277658981
534,708,1736277658989
524,711,1736277658997
516,712,1736277659007
506,712,1736277659015
497,712,1736277659023
487,712,1736277659031
476,711,1736277659039
471,707,1736277659047
467,703,1736277659055
466,701,1736277659063
466,698,1736277659073
468,696,1736277659081
474,691,1736277659089
483,688,1736277659097
493,687,1736277659105
504,685,1736277659113
517,684,1736277659121
525,684,1736277659137
528,684,1736277659144
528,685,1736277659150
529,687,1736277659157
529,688,1736277659168
528,689,1736277659175
526,691,1736277659183
523,692,1736277659192
518,695,1736277659199
515,696,1736277659207
513,697,1736277659215
511,697,1736277659223
511,696,1736277659275
511,695,1736277659286
511,693,1736277659294
510,691,1736277659301
509,690,1736277659308
509,689,1736277659323
510,688,1736277659336
510,687,1736277659342
511,687,1736277659349
511,686,1736277659405
511,686,1736277659531
512,686,1736277659543
515,686,1736277659551
519,685,1736277659559
525,685,1736277659565
533,685,1736277659572
543,685,1736277659579
555,687,1736277659585
563,690,1736277659598
568,695,1736277659605
569,699,1736277659611
570,704,1736277659622
570,707,1736277659629
568,712,1736277659636
563,717,1736277659647
560,720,1736277659653
552,724,1736277659659
541,726,1736277659667
530,729,1736277659675
520,729,1736277659686
504,729,1736277659693
487,725,1736277659701
479,720,1736277659709
472,713,1736277659717
470,708,1736277659725
470,700,1736277659733
473,693,1736277659741
486,686,1736277659749
493,683,1736277659759
505,680,1736277659767
532,676,1736277659775
552,674,1736277659783
576,670,1736277659791
591,668,1736277659799
598,666,1736277659807
606,666,1736277659817
608,666,1736277659825
607,666,1736277659853
605,668,1736277659864
603,669,1736277659872
602,669,1736277659878
601,670,1736277659883
600,670,1736277659901
599,670,1736277659921
598,670,1736277659941
597,670,1736277659952
596,670,1736277659969
597,670,1736277660065
599,670,1736277660075
602,668,1736277660084
604,667,1736277660091
606,665,1736277660098
607,665,1736277660104
607,664,1736277660112
607,663,1736277660118
606,661,1736277660125
605,660,1736277660137
602,660,1736277660144
598,660,1736277660151
591,660,1736277660161
585,660,1736277660168
569,660,1736277660180
545,656,1736277660187
527,654,1736277660193
510,647,1736277660200
500,640,1736277660210
494,633,1736277660217
493,625,1736277660228
491,604,1736277660235
495,582,1736277660242
507,552,1736277660249
521,534,1736277660257
543,518,1736277660265
565,516,1736277660273
599,514,1736277660281
643,516,1736277660292
683,526,1736277660299
701,534,1736277660313
716,546,1736277660320
719,552,1736277660326
719,563,1736277660332
714,577,1736277660339
701,600,1736277660347
687,616,1736277660357
661,641,1736277660365
641,651,1736277660373
626,657,1736277660386
615,659,1736277660392
590,661,1736277660399
570,661,1736277660406
545,661,1736277660416
525,655,1736277660423
502,647,1736277660431
486,635,1736277660439
481,630,1736277660452
480,619,1736277660459
481,608,1736277660465
486,601,1736277660471
498,594,1736277660479
517,591,1736277660487
543,591,1736277660495
553,591,1736277660505
569,596,1736277660513
583,607,1736277660521
590,619,1736277660529
591,627,1736277660541
591,631,1736277660547
584,643,1736277660553
573,658,1736277660561
553,676,1736277660571
535,686,1736277660579
524,691,1736277660592
514,696,1736277660599
498,701,1736277660605
492,703,1736277660611
488,703,1736277660619
488,703,1736277660669
488,703,1736277660755
489,704,1736277660765
489,705,1736277660773
489,706,1736277660780
490,706,1736277660787
490,705,1736277660835
490,702,1736277660846
490,701,1736277660854
490,699,1736277660861
491,698,1736277660867
491,697,1736277660873
491,697,1736277660938
491,697,1736277661046
492,697,1736277661131
498,695,1736277661142
501,694,1736277661149
507,692,1736277661157
513,689,1736277661168
519,687,1736277661175
529,682,1736277661183
547,675,1736277661191
575,659,1736277661199
603,641,1736277661207
629,621,1736277661215
651,597,1736277661223
661,581,1736277661231
665,577,1736277661241
664,579,1736277661264
660,585,1736277661277
646,599,1736277661283
635,611,1736277661289
608,630,1736277661297
584,640,1736277661305
566,644,1736277661313
552,644,1736277661321
535,644,1736277661331
522,639,1736277661339
516,635,1736277661347
512,630,1736277661355
508,620,1736277661363
506,609,1736277661371
506,603,1736277661379
509,596,1736277661387
518,581,1736277661397
533,570,1736277661405
543,567,1736277661413
556,564,1736277661421
587,560,1736277661429
607,560,1736277661437
624,564,1736277661445
633,567,1736277661453
637,572,1736277661461
637,576,1736277661471
636,579,1736277661481
634,580,1736277661489
631,581,1736277661497
627,583,1736277661505
616,583,1736277661513
605,583,1736277661521
583,583,1736277661529
570,581,1736277661537
555,578,1736277661545
547,574,1736277661553
538,570,1736277661559
525,561,1736277661567
521,557,1736277661575
513,545,1736277661583
504,525,1736277661593
498,505,1736277661601
492,477,1736277661608
488,457,1736277661615
488,451,1736277661624
486,444,1736277661631
486,441,1736277661637
486,439,1736277661645
486,437,1736277661653
486,436,1736277661661
486,434,1736277661669
486,433,1736277661683
486,432,1736277661689
487,432,1736277661697
487,431,1736277661706
488,430,1736277661718
488,429,1736277661725
489,429,1736277661733
489,428,1736277661739
490,428,1736277661747
490,427,1736277661755
491,427,1736277661801
492,428,1736277661811
494,429,1736277661818
496,430,1736277661824
497,431,1736277661831
498,431,1736277661839
498,432,1736277661847
498,433,1736277661877
499,434,1736277661887
500,436,1736277661896
501,438,1736277661903
502,440,1736277661909
503,441,1736277661915
504,441,1736277661929
505,441,1736277662119
507,440,1736277662130
510,438,1736277662138
515,435,1736277662145
525,434,1736277662152
543,430,1736277662159
557,430,1736277662165
590,430,1736277662172
622,432,1736277662179
664,442,1736277662192
698,456,1736277662199
724,474,1736277662205
746,502,1736277662213
754,530,1736277662221
756,566,1736277662229
752,604,1736277662237
742,636,1736277662248
726,664,1736277662255
706,684,1736277662264
691,694,1736277662271
669,700,1736277662279
649,702,1736277662291
615,700,1736277662298
585,692,1736277662304
557,678,1736277662311
527,658,1736277662322
505,636,1736277662329
485,610,1736277662337
473,586,1736277662345
455,546,1736277662353
443,518,1736277662361
435,500,1736277662369
430,486,1736277662377
430,483,1736277662385
430,482,1736277662398
431,481,1736277662405
434,481,1736277662413
435,480,1736277662421
437,479,1736277662427
439,478,1736277662435
441,477,1736277662443
444,477,1736277662451
445,476,1736277662459
446,476,1736277662477
447,476,1736277662489
448,478,1736277662496
450,480,1736277662503
452,483,1736277662511
454,485,1736277662526
456,487,1736277662532
458,489,1736277662538
459,491,1736277662545
462,492,1736277662554
465,492,1736277662568
467,493,1736277662575
471,493,1736277662582
474,493,1736277662589
477,493,1736277662595
479,493,1736277662601
479,494,1736277662614
480,494,1736277662630
481,495,1736277662638
482,499,1736277662645
486,505,1736277662653
490,512,1736277662661
491,516,1736277662669
491,519,1736277662677
492,525,1736277662683
492,534,1736277662691
492,540,1736277662699
492,546,1736277662707
492,554,1736277662715
492,563,1736277662723
492,571,1736277662731
492,579,1736277662739
492,583,1736277662745
493,587,1736277662753
496,595,1736277662761
499,604,1736277662769
501,609,1736277662777
508,631,1736277662785
516,653,1736277662793
526,683,1736277662801
532,705,1736277662808
534,729,1736277662815
538,751,1736277662823
538,762,1736277662831
538,763,1736277662839
538,764,1736277662847
537,763,1736277662889
535,762,1736277662899
534,762,1736277662907
533,762,1736277662913
532,762,1736277662921
531,762,1736277662936
530,761,1736277662943
529,761,1736277662950
528,761,1736277662962
527,761,1736277662971
526,760,1736277662980
524,759,1736277662987
522,757,1736277662995
519,753,1736277663003
517,749,1736277663011
516,746,1736277663019
515,744,1736277663027
515,742,1736277663040
514,740,1736277663047
514,738,1736277663053
514,736,1736277663061
513,734,1736277663069
513,731,1736277663077
513,728,1736277663085
513,725,1736277663093
513,722,1736277663101
513,721,1736277663109
513,720,1736277663117
513,719,1736277663125
512,719,1736277663133
512,718,1736277663141
512,717,1736277663158
511,716,1736277663167
511,715,1736277663178
510,714,1736277663185
510,713,1736277663193
509,712,1736277663201
508,711,1736277663208
507,709,1736277663215
506,709,1736277663224
506,708,1736277663231
506,707,1736277663258
505,707,1736277663268
505,706,1736277663275
504,705,1736277663281
503,703,1736277663287
502,702,1736277663293
502,701,1736277663301
503,700,1736277663495
508,696,1736277663506
516,692,1736277663515
540,677,1736277663521
568,659,1736277663528
596,643,1736277663536
636,623,1736277663550
678,611,1736277663557
714,605,1736277663563
746,601,1736277663570
780,599,1736277663575
808,599,1736277663583
819,601,1736277663597
822,603,1736277663604
822,604,1736277663610
821,605,1736277663617
818,607,1736277663625
810,613,1736277663635
795,618,1736277663643
778,623,1736277663651
755,629,1736277663660
734,631,1736277663667
706,635,1736277663678
686,635,1736277663685
662,637,1736277663692
649,637,1736277663699
640,637,1736277663707
636,636,1736277663715
634,636,1736277663725
634,635,1736277663733
634,634,1736277663741
634,632,1736277663749
636,625,1736277663759
638,617,1736277663766
640,614,1736277663773
641,612,1736277663781
642,610,1736277663789
643,605,1736277663798
646,597,1736277663811
649,595,1736277663819
649,594,1736277663826
650,593,1736277663833
651,593,1736277663858
651,592,1736277663974
654,592,1736277663984
655,591,1736277663993
659,590,1736277663999
664,589,1736277664006
671,588,1736277664016
680,585,1736277664023
689,582,1736277664030
695,580,1736277664036
708,576,1736277664046
722,572,1736277664054
741,569,1736277664061
773,563,1736277664070
805,561,1736277664078
835,559,1736277664084
857,559,1736277664095
889,563,1736277664102
900,569,1736277664108
906,574,1736277664115
906,579,1736277664125
905,582,1736277664132
898,590,1736277664139
892,596,1736277664146
880,602,1736277664153
863,606,1736277664161
842,608,1736277664169
822,608,1736277664177
790,596,1736277664185
758,574,1736277664193
722,544,1736277664201
684,508,1736277664208
652,474,1736277664215
620,438,1736277664223
596,398,1736277664231
580,362,1736277664239
566,316,1736277664247
558,272,1736277664256
558,236,1736277664263
568,218,1736277664277
586,208,1736277664283
606,206,1736277664290
626,204,1736277664295
645,200,1736277664301
683,198,1736277664309
715,198,1736277664317
749,198,1736277664325
795,208,1736277664333
833,222,1736277664341
879,248,1736277664347
913,274,1736277664355
949,306,1736277664363
971,338,1736277664371
989,380,1736277664379
997,412,1736277664387
997,436,1736277664395
997,456,1736277664403
991,459,1736277664411
987,460,1736277664419
973,462,1736277664427
958,462,1736277664435
923,460,1736277664442
891,450,1736277664449
863,438,1736277664457
823,420,1736277664465
791,400,1736277664473
759,372,1736277664481
729,336,1736277664489
699,294,1736277664497
667,248,1736277664503
639,204,1736277664513
609,160,1736277664519
579,116,1736277664527
559,78,1736277664536
549,56,1736277664548
546,47,1736277664554
546,46,1736277664560
546,45,1736277664567
547,45,1736277664573
549,44,1736277664581
550,44,1736277664589
551,43,1736277664597
552,43,1736277664605
552,44,1736277664639
551,46,1736277664648
551,50,1736277664655
550,54,1736277664661
550,59,1736277664667
550,63,1736277664675
550,66,1736277664683
550,69,1736277664691
551,72,1736277664699
552,76,1736277664708
553,79,1736277664715
554,82,1736277664724
555,88,1736277664731
555,103,1736277664738
555,121,1736277664745
555,152,1736277664753
553,184,1736277664761
547,228,1736277664769
541,268,1736277664777
535,316,1736277664786
531,366,1736277664793
527,414,1736277664801
529,460,1736277664809
537,490,1736277664823
551,518,1736277664829
563,542,1736277664835
583,568,1736277664841
595,584,1736277664847
619,606,1736277664855
645,624,1736277664863
669,640,1736277664871
689,654,1736277664879
717,674,1736277664887
741,694,1736277664895
769,716,1736277664903
803,744,1736277664909
829,762,1736277664917
855,780,1736277664925
889,796,1736277664933
913,800,1736277664941
953,800,1736277664949
989,800,1736277664957
1019,798,1736277664965
1051,798,1736277664973
1093,802,1736277664980
1123,810,1736277664987
1157,822,1736277664995
1191,838,1736277665003
1221,854,1736277665011
1239,864,1736277665019
1302,837,1736277665161
1308,793,1736277665171
1308,749,1736277665178
1308,693,1736277665184
1308,627,1736277665191
1304,563,1736277665198
1300,497,1736277665210
1300,421,1736277665217
1300,357,1736277665225
1302,293,1736277665232
1310,239,1736277665238
1318,205,1736277665245
1326,169,1736277665254
1334,147,1736277665264
1344,121,1736277665271
1354,105,1736277665277
1359,102,1736277665283
1359,101,1736277665291
1358,102,1736277665313
1353,108,1736277665323
1344,117,1736277665330
1333,128,1736277665338
1310,149,1736277665345
1296,163,1736277665353
1271,184,1736277665361
1249,206,1736277665369
1219,240,1736277665377
1191,270,1736277665386
1145,316,1736277665393
1107,352,1736277665401
1049,398,1736277665409
993,442,1736277665420
933,484,1736277665427
877,520,1736277665441
819,560,1736277665447
767,594,1736277665454
729,620,1736277665460
691,646,1736277665467
661,666,1736277665475
627,690,1736277665486
603,708,1736277665493
585,724,1736277665502
569,740,1736277665509
